item_id	bucket	item_kind	command	option	value	combination	repo_state	transport	platform	implementation_source	evidence_source	evidence_kind	source_detail	next_action	notes
doc-option:771ec64db0f74c29	not implemented / broken / open	doc_option_expansion_required	unpack-objects	-n	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-unpack-objects.txt	upstream_git_docs	git-unpack-objects.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:cfcd2d5ab66b3110	not implemented / broken / open	doc_option_expansion_required	unpack-objects	-q	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-unpack-objects.txt	upstream_git_docs	git-unpack-objects.txt status_counts={'closed': 6} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:ca83c332222272fd	not implemented / broken / open	doc_option_expansion_required	unpack-objects	-r	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-unpack-objects.txt	upstream_git_docs	git-unpack-objects.txt status_counts={'closed': 3} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:1392d2937ba71966	not implemented / broken / open	doc_option_expansion_required	update-index	--add	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 6, 'invalid-input': 1} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:a5858cd9d2a6eaea	not implemented / broken / open	doc_option_expansion_required	update-index	--again	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 1} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:ecb41365b624b098	not implemented / broken / open	doc_option_expansion_required	update-index	--assume-unchanged	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:ead0de4c696738f1	not implemented / broken / open	doc_option_expansion_required	update-index	--cacheinfo	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 5, 'invalid-input': 3} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:06cd2800ed2528be	not implemented / broken / open	doc_option_expansion_required	update-index	--chmod	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 3, 'invalid-input': 1} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:351ca5f007a8fbf8	not implemented / broken / open	doc_option_expansion_required	update-index	--force-remove	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:2c83616e5f35f5f6	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--force-untracked-cache	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:8b6bc9b605172085	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--fsmonitor	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:9395e67c112c24e6	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--fsmonitor-valid	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:e4a43edccd428325	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--ignore-missing	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:d3feb8719d6f7eeb	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--ignore-skip-worktree-entries	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:aca028e8aa086039	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--ignore-submodules	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:9d5c986672f71666	not implemented / broken / open	doc_option_expansion_required	update-index	--index-info	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'invalid-input': 2, 'closed': 4} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:6f4f67c60bb53903	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--index-version	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:9d12ce4eed6e53fc	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--info-only	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:1efa28f38446f34d	not implemented / broken / open	doc_option_expansion_required	update-index	--no-assume-unchanged	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:165ecb974fd25e4a	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--no-fsmonitor	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:3b3c6790faded579	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--no-fsmonitor-valid	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:58e7dd7480ec638b	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--no-ignore-skip-worktree-entries	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:f9c630d6ac7b5dd6	not implemented / broken / open	doc_option_expansion_required	update-index	--no-skip-worktree	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:b2e118d442912597	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--no-split-index	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:6a24622e6268a142	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--no-untracked-cache	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:9dff9a245a39743d	not implemented / broken / open	doc_option_expansion_required	update-index	--really-refresh	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:e96fde86a75f8fdc	not implemented / broken / open	doc_option_expansion_required	update-index	--refresh	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:ced9b50e989f539d	not implemented / broken / open	doc_option_expansion_required	update-index	--remove	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:b79216be20c0d691	not implemented / broken / open	doc_option_expansion_required	update-index	--replace	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 3} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:7f67291e08ab1ebf	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--show-index-version	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:18c0fdd191ea7edd	not implemented / broken / open	doc_option_expansion_required	update-index	--skip-worktree	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:b409a95793f1bdff	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--split-index	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:e8105704d89e34fd	not implemented / broken / open	doc_option_expansion_required	update-index	--stdin	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 3, 'invalid-input': 1} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:c8d190ce61fc550c	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--test-untracked-cache	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:5248463769c3241a	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--unmerged	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:a39d627307c716ef	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--unresolve	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:e6cc8a7adf04177a	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--untracked-cache	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:bf88bc195fb13fbd	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	--verbose	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:0bb745936a7b98e2	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	-g	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:ce6e7c74acd301d9	not implemented / broken / open	doc_option_not_in_zmin_schema	update-index	-q	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:6960e7f656e645a0	not implemented / broken / open	doc_option_expansion_required	update-index	-z	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-update-index.txt	upstream_git_docs	git-update-index.txt status_counts={'closed': 2} schema_args=1	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:b08e16f575ac9ef1	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--checkout	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:da6b2e1600266104	not implemented / broken / open	doc_option_expansion_required	worktree	--detach	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 2} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:6d7dc2fb7b6db2ce	not implemented / broken / open	doc_option_expansion_required	worktree	--dry-run	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 1} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:f04d853d9c20ad4c	not implemented / broken / open	doc_option_expansion_required	worktree	--expire	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 1} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:b15c7c46429a84cc	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--force	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:faa0f050ad7ac4d5	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--guess-remote	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:6612d67c452a9e2f	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--lock	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:1e25e277afdf8fb1	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--no-checkout	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:6d7438f0599c38c7	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--no-guess-remote	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:f6cbf49cea409fee	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--no-track	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:19a700a3acdcc709	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--orphan	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:01a96586b6566ebc	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--porcelain	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:ad9deaf3141a0110	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--quiet	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:af7fba8d6d373b8c	not implemented / broken / open	doc_option_expansion_required	worktree	--reason	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 1} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:a3cb23e1bfe39d30	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	--track	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:8cab07c869616d59	not implemented / broken / open	doc_option_expansion_required	worktree	--verbose	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 1} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:cfdb9df1334ec82f	not implemented / broken / open	doc_option_expansion_required	worktree	-B	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 1} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:03cf0448a95d9be1	not implemented / broken / open	doc_option_expansion_required	worktree	-b	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 1} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:080a00b0b19f760f	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	-d	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:abb27463cfac6d17	not implemented / broken / open	doc_option_expansion_required	worktree	-f	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={'closed': 3} schema_args=0	expand remaining values, negations, repeated forms, combinations, states, transports and platforms for this documented option	documented option seed is not a complete behavior denominator
doc-option:c17a2f5d825d9f73	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	-n	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:444718f6e1589bcf	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	-q	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:05d997918d741cd9	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	-v	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
doc-option:25ad24a9a5a07b57	not implemented / broken / open	doc_option_not_in_zmin_schema	worktree	-z	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	<unexpanded>	upstream Git docs plus zmin schema	git-worktree.txt	upstream_git_docs	git-worktree.txt status_counts={} schema_args=0	decide whether to implement, explicitly defer, or prove stock-compatible rejection	documented option seed is not a complete behavior denominator
extension-doc:6ff9223586f12a6c	Zmin-only extension or deferred/non-Git-2.47.1 scope	zmin_extension_surface	zmin hooks	<command>	<empty>	<none>	<not-applicable>	<not-applicable>	all	zmin extension inventory	git_admin_tools_compat::managed_hooks_add_list_remove_and_protect_manual_hooks; git_admin_tools_compat::managed_hooks_reject_unsupported_hook_names_as_zmin_extension_validation	classification_evidence	docs/cli/zmin_extensions_inventory.md	keep outside Git compatibility denominator unless explicitly reclassified	supports `init`, `add [--force]`, `list`, and `remove` managed-hook subcommands for supported hook names; rejects unsupported managed-hook names as Zmin-only validation
extension-doc:eac0f48cf52923c5	Zmin-only extension or deferred/non-Git-2.47.1 scope	zmin_extension_surface	zmin repo	<command>	<empty>	<none>	<not-applicable>	<not-applicable>	all	zmin extension inventory	git_admin_tools_compat::repo_command_is_tracked_zmin_only_extension	classification_evidence	docs/cli/zmin_extensions_inventory.md	keep outside Git compatibility denominator unless explicitly reclassified	exposes Zmin-only repository metadata and structure summaries; stock Git has no `git repo` command
extension-doc:e6d0fa9e3f846bd5	Zmin-only extension or deferred/non-Git-2.47.1 scope	zmin_extension_surface	zmin diff-pairs	<command>	<empty>	<none>	<not-applicable>	<not-applicable>	all	zmin extension inventory	git_diff_compat::diff_pairs_matches_stock_git_for_raw_diff_input	classification_evidence	docs/cli/zmin_extensions_inventory.md	keep outside Git compatibility denominator unless explicitly reclassified	consumes raw `git diff-tree -z -r --raw` input on stdin and renders selected diff formats; stock Git has no `git diff-pairs` command, so this is tracked outside the Git `2.47.1` denominator
extension-doc:9f47b81321b00078	Zmin-only extension or deferred/non-Git-2.47.1 scope	zmin_extension_surface	zmin last-modified	<command>	<empty>	<none>	<not-applicable>	<not-applicable>	all	zmin extension inventory	git_history_query_compat::last_modified_reports_latest_commit_per_path	classification_evidence	docs/cli/zmin_extensions_inventory.md	keep outside Git compatibility denominator unless explicitly reclassified	reports the latest commit that affected each selected path, with recursive and NUL-delimited modes; stock Git has no `git last-modified` command, so this is tracked outside the Git `2.47.1` denominator
